Name,Extension,EntryNumber,SequenceNumber,ParentEntryNumber,ParentSequenceNumber,ParentPath,UpdateSequenceNumber,UpdateTimestamp,UpdateReasons,FileAttributes,OffsetToData,SourceFile
ht.nisse,.nisse,77,1,5,5,,12160,2023-10-11 10:58:58.2577060,DataExtend|FileCreate,Archive,12160,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ht.nisse,.nisse,77,1,5,5,,12288,2023-10-11 10:58:58.2577060,DataExtend|FileCreate|Close,Archive,12288,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
so.jul,.jul,78,1,46,1,,12368,2023-10-11 10:58:58.2587062,FileCreate,Archive,12368,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
so.jul,.jul,78,1,46,1,,12440,2023-10-11 10:58:58.2587062,DataExtend|FileCreate,Archive,12440,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
so.jul,.jul,78,1,46,1,,12512,2023-10-11 10:58:58.2587062,DataExtend|FileCreate|Close,Archive,12512,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
id,,79,1,5,5,,12584,2023-10-11 10:58:58.2597048,FileCreate,Archive,12584,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
id,,79,1,5,5,,12648,2023-10-11 10:58:58.2597048,DataExtend|FileCreate,Archive,12648,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
id,,79,1,5,5,,12712,2023-10-11 10:58:58.2607343,DataExtend|FileCreate|Close,Archive,12712,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yn.jul,.jul,80,1,44,1,,12776,2023-10-11 10:58:58.2607343,FileCreate,Archive,12776,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yn.jul,.jul,80,1,44,1,,12848,2023-10-11 10:58:58.2617047,DataExtend|FileCreate,Archive,12848,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yn.jul,.jul,80,1,44,1,,12920,2023-10-11 10:58:58.2617047,DataExtend|FileCreate|Close,Archive,12920,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
as.txt,.txt,81,1,56,1,,12992,2023-10-11 10:58:58.2627303,FileCreate,Archive,12992,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
as.txt,.txt,81,1,56,1,,13064,2023-10-11 10:58:58.2627303,DataExtend|FileCreate,Archive,13064,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
as.txt,.txt,81,1,56,1,,13136,2023-10-11 10:58:58.2627303,DataExtend|FileCreate|Close,Archive,13136,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
mh,,82,1,56,1,,13208,2023-10-11 10:58:58.2637053,FileCreate,Archive,13208,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
mh,,82,1,56,1,,13272,2023-10-11 10:58:58.2637053,DataExtend|FileCreate,Archive,13272,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
mh,,82,1,56,1,,13336,2023-10-11 10:58:58.2647065,DataExtend|FileCreate|Close,Archive,13336,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
tl,,83,1,44,1,,13400,2023-10-11 10:58:58.2657053,FileCreate,Archive,13400,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
tl,,83,1,44,1,,13464,2023-10-11 10:58:58.2657053,DataExtend|FileCreate,Archive,13464,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
tl,,83,1,44,1,,13528,2023-10-11 10:58:58.2657053,DataExtend|FileCreate|Close,Archive,13528,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
op.txt,.txt,84,1,50,1,,13592,2023-10-11 10:58:58.2667057,FileCreate,Archive,13592,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
op.txt,.txt,84,1,50,1,,13664,2023-10-11 10:58:58.2667057,DataExtend|FileCreate,Archive,13664,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
op.txt,.txt,84,1,50,1,,13736,2023-10-11 10:58:58.2667057,DataExtend|FileCreate|Close,Archive,13736,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
pa.bob,.bob,85,1,56,1,,13808,2023-10-11 10:58:58.2677044,FileCreate,Archive,13808,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
pa.bob,.bob,85,1,56,1,,13880,2023-10-11 10:58:58.2677044,DataExtend|FileCreate,Archive,13880,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
pa.bob,.bob,85,1,56,1,,13952,2023-10-11 10:58:58.2687048,DataExtend|FileCreate|Close,Archive,13952,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ai.fest,.fest,86,1,70,1,,14024,2023-10-11 10:58:58.2687048,FileCreate,Archive,14024,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ai.fest,.fest,86,1,70,1,,14104,2023-10-11 10:58:58.2697046,DataExtend|FileCreate,Archive,14104,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ai.fest,.fest,86,1,70,1,,14184,2023-10-11 10:58:58.2697046,DataExtend|FileCreate|Close,Archive,14184,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ou.nisse,.nisse,87,1,50,1,,14264,2023-10-11 10:58:58.2707049,FileCreate,Archive,14264,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ou.nisse,.nisse,87,1,50,1,,14344,2023-10-11 10:58:58.2707049,DataExtend|FileCreate,Archive,14344,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ou.nisse,.nisse,87,1,50,1,,14424,2023-10-11 10:58:58.2707049,DataExtend|FileCreate|Close,Archive,14424,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gf.nisse,.nisse,88,1,50,1,,14504,2023-10-11 10:58:58.2717048,FileCreate,Archive,14504,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gf.nisse,.nisse,88,1,50,1,,14584,2023-10-11 10:58:58.2717048,DataExtend|FileCreate,Archive,14584,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gf.nisse,.nisse,88,1,50,1,,14664,2023-10-11 10:58:58.2717048,DataExtend|FileCreate|Close,Archive,14664,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bb,,89,1,46,1,,14744,2023-10-11 10:58:58.2727298,FileCreate,Archive,14744,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bb,,89,1,46,1,,14808,2023-10-11 10:58:58.2727298,DataExtend|FileCreate,Archive,14808,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bb,,89,1,46,1,,14872,2023-10-11 10:58:58.2737335,DataExtend|FileCreate|Close,Archive,14872,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gg.txt,.txt,90,1,46,1,,14936,2023-10-11 10:58:58.2737335,FileCreate,Archive,14936,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gg.txt,.txt,90,1,46,1,,15008,2023-10-11 10:58:58.2737335,DataExtend|FileCreate,Archive,15008,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
gg.txt,.txt,90,1,46,1,,15080,2023-10-11 10:58:58.2747049,DataExtend|FileCreate|Close,Archive,15080,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
tq.bob,.bob,91,1,67,1,,15152,2023-10-11 10:58:58.2757049,FileCreate,Archive,15152,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
tq.bob,.bob,91,1,67,1,,15224,2023-10-11 10:58:58.2757049,DataExtend|FileCreate,Archive,15224,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
tq.bob,.bob,91,1,67,1,,15296,2023-10-11 10:58:58.2757049,DataExtend|FileCreate|Close,Archive,15296,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sh.jul,.jul,92,1,40,6,,15368,2023-10-11 10:58:58.2767322,FileCreate,Archive,15368,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sh.jul,.jul,92,1,40,6,,15440,2023-10-11 10:58:58.2767322,DataExtend|FileCreate,Archive,15440,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
sh.jul,.jul,92,1,40,6,,15512,2023-10-11 10:58:58.2777291,DataExtend|FileCreate|Close,Archive,15512,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ux.fest,.fest,93,1,44,1,,15584,2023-10-11 10:58:58.2777291,FileCreate,Archive,15584,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ux.fest,.fest,93,1,44,1,,15664,2023-10-11 10:58:58.2787087,DataExtend|FileCreate,Archive,15664,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ux.fest,.fest,93,1,44,1,,15744,2023-10-11 10:58:58.2787087,DataExtend|FileCreate|Close,Archive,15744,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
q,,94,1,50,1,,15824,2023-10-11 10:58:58.2797089,FileCreate,Archive,15824,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
q,,94,1,50,1,,15888,2023-10-11 10:58:58.2797089,DataExtend|FileCreate,Archive,15888,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
q,,94,1,50,1,,15952,2023-10-11 10:58:58.2797089,DataExtend|FileCreate|Close,Archive,15952,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ce.bob,.bob,95,1,5,5,,16016,2023-10-11 10:58:58.2807090,FileCreate,Archive,16016,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ce.bob,.bob,95,1,5,5,,16088,2023-10-11 10:58:58.2807090,DataExtend|FileCreate,Archive,16088,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ce.bob,.bob,95,1,5,5,,16160,2023-10-11 10:58:58.2817048,DataExtend|FileCreate|Close,Archive,16160,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
br.jul,.jul,96,1,53,1,,16232,2023-10-11 10:58:58.2827055,FileCreate,Archive,16232,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
br.jul,.jul,96,1,53,1,,16304,2023-10-11 10:58:58.2827055,DataExtend|FileCreate,Archive,16304,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
br.jul,.jul,96,1,53,1,,16384,2023-10-11 10:58:58.2827055,DataExtend|FileCreate|Close,Archive,16384,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
pl.bob,.bob,97,1,56,1,,16456,2023-10-11 10:58:58.2837049,FileCreate,Archive,16456,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
pl.bob,.bob,97,1,56,1,,16528,2023-10-11 10:58:58.2837049,DataExtend|FileCreate,Archive,16528,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
pl.bob,.bob,97,1,56,1,,16600,2023-10-11 10:58:58.2837049,DataExtend|FileCreate|Close,Archive,16600,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
uc.txt,.txt,98,1,61,1,,16672,2023-10-11 10:58:58.2847067,FileCreate,Archive,16672,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
uc.txt,.txt,98,1,61,1,,16744,2023-10-11 10:58:58.2847067,DataExtend|FileCreate,Archive,16744,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
uc.txt,.txt,98,1,61,1,,16816,2023-10-11 10:58:58.2857048,DataExtend|FileCreate|Close,Archive,16816,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
zq.txt,.txt,99,1,56,1,,16888,2023-10-11 10:58:58.2867068,FileCreate,Archive,16888,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
zq.txt,.txt,99,1,56,1,,16960,2023-10-11 10:58:58.2867068,DataExtend|FileCreate,Archive,16960,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
zq.txt,.txt,99,1,56,1,,17032,2023-10-11 10:58:58.2867068,DataExtend|FileCreate|Close,Archive,17032,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ow.jul,.jul,100,1,56,1,,17104,2023-10-11 10:58:58.2877055,FileCreate,Archive,17104,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ow.jul,.jul,100,1,56,1,,17176,2023-10-11 10:58:58.2887054,DataExtend|FileCreate,Archive,17176,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ow.jul,.jul,100,1,56,1,,17248,2023-10-11 10:58:58.2887054,DataExtend|FileCreate|Close,Archive,17248,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bv.jul,.jul,101,1,61,1,,17320,2023-10-11 10:58:58.2897050,FileCreate,Archive,17320,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bv.jul,.jul,101,1,61,1,,17392,2023-10-11 10:58:58.2897050,DataExtend|FileCreate,Archive,17392,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bv.jul,.jul,101,1,61,1,,17464,2023-10-11 10:58:58.2897050,DataExtend|FileCreate|Close,Archive,17464,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
fa,,102,1,44,1,,17536,2023-10-11 10:58:58.2907067,FileCreate,Archive,17536,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
fa,,102,1,44,1,,17600,2023-10-11 10:58:58.2907067,DataExtend|FileCreate,Archive,17600,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
fa,,102,1,44,1,,17664,2023-10-11 10:58:58.2917062,DataExtend|FileCreate|Close,Archive,17664,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kr.bob,.bob,103,1,46,1,,17728,2023-10-11 10:58:58.2927076,FileCreate,Archive,17728,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kr.bob,.bob,103,1,46,1,,17800,2023-10-11 10:58:58.2927076,DataExtend|FileCreate,Archive,17800,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kr.bob,.bob,103,1,46,1,,17872,2023-10-11 10:58:58.2927076,DataExtend|FileCreate|Close,Archive,17872,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
xg,,104,1,50,1,,17944,2023-10-11 10:58:58.2937066,FileCreate,Archive,17944,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
xg,,104,1,50,1,,18008,2023-10-11 10:58:58.2937066,DataExtend|FileCreate,Archive,18008,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
xg,,104,1,50,1,,18072,2023-10-11 10:58:58.2947087,DataExtend|FileCreate|Close,Archive,18072,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yk.nisse,.nisse,105,1,44,1,,18136,2023-10-11 10:58:58.2957095,FileCreate,Archive,18136,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yk.nisse,.nisse,105,1,44,1,,18216,2023-10-11 10:58:58.2957095,DataExtend|FileCreate,Archive,18216,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yk.nisse,.nisse,105,1,44,1,,18296,2023-10-11 10:58:58.2957095,DataExtend|FileCreate|Close,Archive,18296,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
dr.jul,.jul,106,1,56,1,,18376,2023-10-11 10:58:58.2967099,FileCreate,Archive,18376,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
dr.jul,.jul,106,1,56,1,,18448,2023-10-11 10:58:58.2967099,DataExtend|FileCreate,Archive,18448,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
dr.jul,.jul,106,1,56,1,,18520,2023-10-11 10:58:58.2977103,DataExtend|FileCreate|Close,Archive,18520,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bi,,107,1,70,1,,18592,2023-10-11 10:58:58.2977103,FileCreate,Archive,18592,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bi,,107,1,70,1,,18656,2023-10-11 10:58:58.2987053,DataExtend|FileCreate,Archive,18656,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
bi,,107,1,70,1,,18720,2023-10-11 10:58:58.2987053,DataExtend|FileCreate|Close,Archive,18720,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
az.fest,.fest,108,1,56,1,,18784,2023-10-11 10:58:58.2997051,FileCreate,Archive,18784,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
az.fest,.fest,108,1,56,1,,18864,2023-10-11 10:58:58.2997051,DataExtend|FileCreate,Archive,18864,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
az.fest,.fest,108,1,56,1,,18944,2023-10-11 10:58:58.2997051,DataExtend|FileCreate|Close,Archive,18944,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
z.fest,.fest,109,1,48,1,,19024,2023-10-11 10:58:58.3007065,FileCreate,Archive,19024,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
z.fest,.fest,109,1,48,1,,19096,2023-10-11 10:58:58.3007065,DataExtend|FileCreate,Archive,19096,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
z.fest,.fest,109,1,48,1,,19168,2023-10-11 10:58:58.3017061,DataExtend|FileCreate|Close,Archive,19168,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kw.fest,.fest,110,1,70,1,,19240,2023-10-11 10:58:58.3027043,FileCreate,Archive,19240,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kw.fest,.fest,110,1,70,1,,19320,2023-10-11 10:58:58.3027043,DataExtend|FileCreate,Archive,19320,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kw.fest,.fest,110,1,70,1,,19400,2023-10-11 10:58:58.3027043,DataExtend|FileCreate|Close,Archive,19400,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
dq.fest,.fest,111,1,67,1,,19480,2023-10-11 10:58:58.3037050,FileCreate,Archive,19480,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
dq.fest,.fest,111,1,67,1,,19560,2023-10-11 10:58:58.3037050,DataExtend|FileCreate,Archive,19560,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
dq.fest,.fest,111,1,67,1,,19640,2023-10-11 10:58:58.3037050,DataExtend|FileCreate|Close,Archive,19640,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
te.bob,.bob,112,1,40,6,,19720,2023-10-11 10:58:58.3047066,FileCreate,Archive,19720,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
te.bob,.bob,112,1,40,6,,19792,2023-10-11 10:58:58.3047066,DataExtend|FileCreate,Archive,19792,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
te.bob,.bob,112,1,40,6,,19864,2023-10-11 10:58:58.3057060,DataExtend|FileCreate|Close,Archive,19864,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kb.txt,.txt,113,1,5,5,,19936,2023-10-11 10:58:58.3067060,FileCreate,Archive,19936,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kb.txt,.txt,113,1,5,5,,20008,2023-10-11 10:58:58.3067060,DataExtend|FileCreate,Archive,20008,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
kb.txt,.txt,113,1,5,5,,20080,2023-10-11 10:58:58.3067060,DataExtend|FileCreate|Close,Archive,20080,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
li,,114,1,50,1,,20152,2023-10-11 10:58:58.3077050,FileCreate,Archive,20152,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
li,,114,1,50,1,,20216,2023-10-11 10:58:58.3077050,DataExtend|FileCreate,Archive,20216,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
li,,114,1,50,1,,20280,2023-10-11 10:58:58.3087316,DataExtend|FileCreate|Close,Archive,20280,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
as.jul,.jul,115,1,5,5,,20344,2023-10-11 10:58:58.3087316,FileCreate,Archive,20344,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
as.jul,.jul,115,1,5,5,,20480,2023-10-11 10:58:58.3097052,DataExtend|FileCreate,Archive,20480,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
as.jul,.jul,115,1,5,5,,20552,2023-10-11 10:58:58.3097052,DataExtend|FileCreate|Close,Archive,20552,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
oy.jul,.jul,116,1,70,1,,20624,2023-10-11 10:58:58.3107053,FileCreate,Archive,20624,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
oy.jul,.jul,116,1,70,1,,20696,2023-10-11 10:58:58.3107053,DataExtend|FileCreate,Archive,20696,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
oy.jul,.jul,116,1,70,1,,20768,2023-10-11 10:58:58.3107053,DataExtend|FileCreate|Close,Archive,20768,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
up.jul,.jul,117,1,46,1,,20840,2023-10-11 10:58:58.3117068,FileCreate,Archive,20840,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
up.jul,.jul,117,1,46,1,,20912,2023-10-11 10:58:58.3117068,DataExtend|FileCreate,Archive,20912,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
up.jul,.jul,117,1,46,1,,20984,2023-10-11 10:58:58.3127059,DataExtend|FileCreate|Close,Archive,20984,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
wf.nisse,.nisse,118,1,61,1,,21056,2023-10-11 10:58:58.3137057,FileCreate,Archive,21056,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
wf.nisse,.nisse,118,1,61,1,,21136,2023-10-11 10:58:58.3137057,DataExtend|FileCreate,Archive,21136,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
wf.nisse,.nisse,118,1,61,1,,21216,2023-10-11 10:58:58.3137057,DataExtend|FileCreate|Close,Archive,21216,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
go.jul,.jul,119,1,61,1,,21296,2023-10-11 10:58:58.3147056,FileCreate,Archive,21296,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
go.jul,.jul,119,1,61,1,,21368,2023-10-11 10:58:58.3147056,DataExtend|FileCreate,Archive,21368,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
go.jul,.jul,119,1,61,1,,21440,2023-10-11 10:58:58.3147056,DataExtend|FileCreate|Close,Archive,21440,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jr.nisse,.nisse,120,1,46,1,,21512,2023-10-11 10:58:58.3157068,FileCreate,Archive,21512,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jr.nisse,.nisse,120,1,46,1,,21592,2023-10-11 10:58:58.3157068,DataExtend|FileCreate,Archive,21592,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
jr.nisse,.nisse,120,1,46,1,,21672,2023-10-11 10:58:58.3167053,DataExtend|FileCreate|Close,Archive,21672,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qm.txt,.txt,121,1,46,1,,21752,2023-10-11 10:58:58.3177055,FileCreate,Archive,21752,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qm.txt,.txt,121,1,46,1,,21824,2023-10-11 10:58:58.3177055,DataExtend|FileCreate,Archive,21824,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qm.txt,.txt,121,1,46,1,,21896,2023-10-11 10:58:58.3177055,DataExtend|FileCreate|Close,Archive,21896,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nh,,122,1,70,1,,21968,2023-10-11 10:58:58.3187368,FileCreate,Archive,21968,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nh,,122,1,70,1,,22032,2023-10-11 10:58:58.3187368,DataExtend|FileCreate,Archive,22032,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nh,,122,1,70,1,,22096,2023-10-11 10:58:58.3197069,DataExtend|FileCreate|Close,Archive,22096,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
mg.fest,.fest,123,1,5,5,,22160,2023-10-11 10:58:58.3197069,FileCreate,Archive,22160,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
mg.fest,.fest,123,1,5,5,,22240,2023-10-11 10:58:58.3197069,DataExtend|FileCreate,Archive,22240,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
mg.fest,.fest,123,1,5,5,,22320,2023-10-11 10:58:58.3207057,DataExtend|FileCreate|Close,Archive,22320,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yd.jul,.jul,124,1,5,5,,22400,2023-10-11 10:58:58.3217052,FileCreate,Archive,22400,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yd.jul,.jul,124,1,5,5,,22472,2023-10-11 10:58:58.3217052,DataExtend|FileCreate,Archive,22472,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
yd.jul,.jul,124,1,5,5,,22544,2023-10-11 10:58:58.3217052,DataExtend|FileCreate|Close,Archive,22544,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qq,,125,1,44,1,,22616,2023-10-11 10:58:58.3227057,FileCreate,Archive,22616,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qq,,125,1,44,1,,22680,2023-10-11 10:58:58.3227057,DataExtend|FileCreate,Archive,22680,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
qq,,125,1,44,1,,22744,2023-10-11 10:58:58.3237056,DataExtend|FileCreate|Close,Archive,22744,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
tf.jul,.jul,126,1,46,1,,22808,2023-10-11 10:58:58.3237056,FileCreate,Archive,22808,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
tf.jul,.jul,126,1,46,1,,22880,2023-10-11 10:58:58.3237056,DataExtend|FileCreate,Archive,22880,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
tf.jul,.jul,126,1,46,1,,22952,2023-10-11 10:58:58.3247049,DataExtend|FileCreate|Close,Archive,22952,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ag.bob,.bob,127,1,44,1,,23024,2023-10-11 10:58:58.3257067,FileCreate,Archive,23024,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ag.bob,.bob,127,1,44,1,,23096,2023-10-11 10:58:58.3257067,DataExtend|FileCreate,Archive,23096,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
ag.bob,.bob,127,1,44,1,,23168,2023-10-11 10:58:58.3257067,DataExtend|FileCreate|Close,Archive,23168,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nk.nisse,.nisse,128,1,70,1,,23240,2023-10-11 10:58:58.3267057,FileCreate,Archive,23240,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nk.nisse,.nisse,128,1,70,1,,23320,2023-10-11 10:58:58.3267057,DataExtend|FileCreate,Archive,23320,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
nk.nisse,.nisse,128,1,70,1,,23400,2023-10-11 10:58:58.3267057,DataExtend|FileCreate|Close,Archive,23400,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
vt.bob,.bob,129,1,53,1,,23480,2023-10-11 10:58:58.3277072,FileCreate,Archive,23480,..\htb\challenges\NC3\mount\$Extend\$UsnJrnl:$J
